Gemeindeschlüsselnummer;Gemeindename;Personenanzahl
91785129155;Wang;2,5
91785130156;Wolfersdorf;2,5
91790113113;Alling;2,5
91790117117;Egenhofen;2,5
91795131111;Adelshofen (Landkreis Fürstenfeldbruck);2,5
91795131114;Althegnenberg;2,5
91795131140;Oberschweinbach;2,5
91815138143;Unterdießen;2,5
91815139126;Hurlach;2,5
91815139131;Obermeitingen;2,5
91815141141;Pürgen;2,5
91820123123;Irschenberg;2,5
91835145120;Heldenstein;2,5
91835152116;Erharting;2,5
91840113113;Baierbrunn;2,5
91840144144;Straßlach-Dingharting;2,5
91850113113;Aresing;2,5
91850127127;Ehekirchen;2,5
91850150150;Oberhausen (Landkreis Neuburg-Schrobenhausen);2,5
91850163163;Königsmoos;2,5
91855154118;Bergheim;2,5
91855154157;Rohrenfels;2,5
91865157126;Hettenshausen;2,5
91865158144;Pörnbach;2,5
91870142142;Schechen;2,5
91870176176;Soyen;2,5
91870179179;Tuntenhausen;2,5
91875162173;Schonstett;2,5
91875184186;Albaching;2,5
91890135135;Petting;2,5
91895170126;Kienberg;2,5
91905174129;Hohenfurch;2,5
91905174133;Ingenried;2,5
91905176126;Habach;2,5
91905176136;Obersöchering;2,5
91905177120;Eberfing;2,5
92715204139;Oberpöring;2,5
92715204143;Otzing;2,5
92715204152;Wallerfing;2,5
92720121121;Grainet;2,5
92725211128;Innernzell;2,5
92730159159;Painten, M;2,5
92735216175;Teugn;2,5
92735217141;Langquaid, M;2,5
92735218119;Biburg;2,5
92735218139;Kirchdorf (Landkreis Kelheim);2,5
92735218172;Siegenburg, M;2,5
92740141141;Hohenthann;2,5
92745220119;Bayerbach b.Ergoldsbach;2,5
92745221132;Furth;2,5
92745221165;Obersüßbach;2,5
92745223112;Aham;2,5
92745223145;Kröning;2,5
92745226114;Altfraunhofen;2,5
92750111111;Aicha vorm Wald;2,5
92750118118;Breitenberg (Landkreis Passau);2,5
92750149149;Tettenweis;2,5
92750153153;Untergriesbach, M;2,5
92760126126;Kirchberg i.Wald;2,5
92760127127;Kirchdorf i.Wald;2,5
92765238111;Achslach;2,5
92770114114;Dietersburg;2,5
92770121121;Gangkofen, M;2,5
92770134134;Mitterskirchen;2,5
92770139139;Postmünster;2,5
92770144144;Schönau;2,5
92770151151;Unterdietfurt;2,5
92770153153;Wurmannsquick, M;2,5
92775239119;Falkenberg (Landkreis Rottal-Inn);2,5
92780141141;Kirchroth;2,5
92780146146;Leiblfing;2,5
92780167167;Oberschneiding;2,5
92780197197;Wiesenfelden;2,5
92785248116;Ascha;2,5
92785250172;Perkam;2,5
92785252171;Perasdorf;2,5
92790128128;Moosthenning;2,5
93710120120;Ensdorf (Landkreis Amberg-Sulzbach);2,5
93715301123;Gebenbach;2,5
93715304131;Illschwang;2,5
93720158158;Schorndorf;2,5
93725313149;Reichenbach (Landkreis Cham);2,5
93725313170;Walderbach;2,5
93725318150;Rettenbach (Landkreis Cham);2,5
93730112112;Berching, St;2,5
93730113113;Berg b.Neumarkt i.d.OPf.;2,5
93730121121;Dietfurt a.d.Altmühl, St;2,5
93730126126;Freystadt, St;2,5
93730143143;Lupburg, M;2,5
93730146146;Mühlhausen (Landkreis Neumarkt i.d.OPf.);2,5
93730160160;Seubersdorf i.d.OPf.;2,5
93730167167;Velburg, St;2,5
93745323150;Püchersreuth;2,5
93745323160;Theisseil;2,5
93745326155;Schlammersdorf;2,5
93745327157;Speinshart;2,5
93745329127;Irchenrieth;2,5
93755334184;Pielenhofen;2,5
93760159159;Schmidgaden;2,5
93765341133;Guteneck;2,5
93765345146;Neukirchen-Balbini, M;2,5
93770131131;Konnersreuth, M;2,5
93775347137;Leonberg;2,5
94710172172;Pommersfelden;2,5
94715407122;Burgwindheim, M;2,5
94725415156;Kirchenpingarten;2,5
94725415188;Seybothenreuth;2,5
94745426137;Hetzles;2,5
95710139139;Dürrwangen, M;2,5
95715501111;Adelshofen (Landkreis Ansbach);2,5
95715501169;Insingen;2,5
95715501188;Ohrenbach;2,5
95715504217;Weihenzell;2,5
95715508179;Mönchsroth;2,5
95715508218;Weiltingen, M;2,5
95715509192;Röckingen;2,5
95720111111;Adelsdorf;2,5
95725510159;Vestenbergsgreuth, M;2,5
95725512147;Oberreichenbach (Landkreis Erlangen-Höchstadt);2,5
95745529145;Offenhausen;2,5
95755518147;Markt Taschendorf, M;2,5
95755519122;Ergersheim;2,5
95755519127;Gollhofen;2,5
95755519146;Markt Nordheim, M;2,5
95755521113;Baudenbach, M;2,5
95760128128;Kammerstein;2,5
95760148148;Thalmässing, M;2,5
95770162162;Polsingen;2,5
95775533113;Alesheim;2,5
95775533122;Dittenheim;2,5
95775533150;Meinheim;2,5
95775534127;Ettenstatt;2,5
95775534141;Höttingen;2,5
95775535151;Nennslingen, M;2,5
95775536133;Gnotzheim, M;2,5
95775536179;Westheim;2,5
96735634131;Herbstadt;2,5
96740187187;Rauhenebrach;2,5
96745611184;Pfarrweisach;2,5
96745611190;Rentweinsdorf, M;2,5
96755614116;Castell;2,5
96780192192;Wasserlosen;2,5
96785642122;Dingolshausen;2,5
96785642124;Donnersdorf;2,5
96785642153;Lülsfeld;2,5
96795644135;Gelchsheim, M;2,5
96795645169;Oberpleichfeld;2,5
96795648122;Bütthard, M;2,5
96795650137;Geroldshausen;2,5
96795654192;Tauberrettersheim;2,5
97710140140;Hollenbach;2,5
97710158158;Rehling;2,5
97710160160;Ried;2,5
97715701169;Todtenweis;2,5
97715703144;Kühbach, M;2,5
97715704111;Adelzhausen;2,5
97715705163;Schmiechen;2,5
97715771156;Pöttmes, M;2,5
97720115115;Altenmünster;2,5
97720167167;Kutzenhausen;2,5
97725706134;Ehingen (Landkreis Augsburg);2,5
97725706166;Kühlenthal;2,5
97725706217;Westendorf (Landkreis Augsburg);2,5
97725707126;Bonstetten;2,5
97725708211;Ustersbach;2,5
97725710160;Kleinaitingen;2,5
97730122122;Buttenwiesen;2,5
97735713153;Medlingen;2,5
97735715147;Mödingen;2,5
97735715186;Ziertheim;2,5
97735716164;Schwenningen (Landkreis Dillingen a.d.Donau);2,5
97735718116;Binswangen;2,5
97735718179;Villenbach;2,5
97735718188;Zusamaltheim;2,5
97735719133;Glött;2,5
97745727136;Gundremmingen;2,5
97745728151;Landensberg;2,5
97745728178;Röfingen;2,5
97745729118;Bubesheim;2,5
97745730191;Waldstetten, M;2,5
97745731111;Aletshausen;2,5
97745731117;Breitenthal (Landkreis Günzburg);2,5
97745731129;Ebershausen;2,5
97745731192;Waltenhausen;2,5
97745732115;Balzhausen;2,5
97745733166;Aichen;2,5
97745733198;Ziemetshausen, M;2,5
97755741141;Oberroth;2,5
97755741161;Unterroth;2,5
97765737112;Gestratz;2,5
97765737113;Grünenbach;2,5
97775748145;Lamerdingen;2,5
97775751182;Westendorf (Landkreis Ostallgäu);2,5
97775752118;Bidingen;2,5
97775753124;Eggenthal;2,5
97775754176;Untrasried;2,5
97775756135;Hopferau;2,5
97775756149;Lengenwang;2,5
97775772171;Stötten a.Auerberg;2,5
97780196196;Sontheim;2,5
97785758157;Kirchhaslach;2,5
97785758217;Winterrieden;2,5
97785759121;Breitenbrunn;2,5
97785759187;Pfaffenhausen, M;2,5
97785760134;Eppishausen;2,5
97785762214;Westerheim (Landkreis Unterallgäu);2,5
97785766199;Stetten (Landkreis Unterallgäu);2,5
97785768219;Woringen;2,5
97790185185;Möttingen;2,5
97790196196;Oberndorf a.Lech;2,5
97795722146;Forheim;2,5
97795722203;Reimlingen;2,5
97795723167;Huisheim;2,5
97795724126;Buchdorf;2,5
97795724129;Daiting;2,5
97795725163;Holzheim (Landkreis Donau-Ries);2,5
160615000000;Berlingerode;2,5
160635000000;Berka v. d. Hainich;2,5
10040000000;Neumünster, Stadt;1,9
10510011011;Brunsbüttel, Stadt;1,9
10515169005;Barkenholm;1,9
10515175074;Meldorf, Stadt;1,9
10530090090;Mölln, Stadt;1,9
10535343082;Lanze;1,9
10535358117;Seedorf (Kreis Herzogtum Lauenburg);1,9
10540138138;Tönning, Stadt;1,9
10545417036;Garding, Stadt;1,9
10545417140;Tümlauer Koog;1,9
10545488085;Nebel;1,9
10545488089;Norddorf auf Amrum;1,9
10545488143;Utersum;1,9
10545488158;Witsum;1,9
10545489009;Aventoft;1,9
10545489022;Dagebüll;1,9
10545492091;Nordstrand;1,9
10545494019;Bredstedt, Stadt;1,9
10545494071;Kolkerheide;1,9
10550004004;Bad Schwartau, Stadt;1,9
10550012012;Eutin, Stadt;1,9
10550028028;Malente;1,9
10550033033;Oldenburg in Holstein, Stadt;1,9
10550044044;Scharbeutz;1,9
10550046046;Fehmarn, Stadt;1,9
10555543017;Großenbrode;1,9
10560050050;Wedel, Stadt;1,9
10575727004;Behrensdorf (Ostsee);1,9
10575727048;Lütjenburg, Stadt;1,9
10575739017;Dörnick;1,9
10575755018;Fahren;1,9
10575755043;Laboe;1,9
10575755073;Schönberg (Holstein);1,9
10575755087;Wendtorf;1,9
10580034034;Büdelsdorf, Stadt;1,9
10580092092;Kronshagen;1,9
10580135135;Rendsburg, Stadt;1,9
10585830160;Techelsdorf;1,9
10585853031;Brinjahe;1,9
10585864168;Warder;1,9
10585893004;Altenhof (Kreis Rendsburg-Eckernförde);1,9
10590045045;Kappeln, Stadt;1,9
10595915012;Borgwedel;1,9
10595915043;Jagel;1,9
10595920002;Arnis, Stadt;1,9
10595974094;Ulsnis;1,9
10595974095;Wagersrott;1,9
10595987189;Brodersby-Goltoft;1,9
10595990136;Kronsgaard;1,9
10595990164;Steinberg (Kreis Schleswig-Flensburg);1,9
10600005005;Bad Segeberg, Stadt;1,9
10610029029;Glückstadt, Stadt;1,9
10610046046;Itzehoe, Stadt;1,9
10610113113;Wilster, Stadt;1,9
10615104053;Kollmoor;1,9
10615179060;Kudensee;1,9
10615179095;Sankt Margarethen;1,9
31530017017;Goslar, Stadt;1,9
31580037037;Wolfenbüttel, Stadt;1,9
31590003003;Bad Lauterberg im Harz, Stadt;1,9
32520006006;Hameln, Stadt;1,9
32540002002;Alfeld (Leine), Stadt;1,9
32555408003;Bodenwerder, Münchhausenstadt;1,9
32570009009;Bückeburg, Stadt;1,9
32575403006;Bad Nenndorf, Stadt;1,9
33520011011;Cuxhaven, Stadt;1,9
33525411039;Neuhaus (Oste), Flecken;1,9
33545406004;Dannenberg (Elbe), Stadt;1,9
33545407018;Lüchow (Wendland), Stadt;1,9
33550022022;Lüneburg, Hansestadt;1,9
33595407018;Freiburg (Elbe), Flecken;1,9
33600025025;Uelzen, Hansestadt;1,9
33605407012;Jelmstorf;1,9
34020000000;Emden, Stadt;1,9
34030000000;Oldenburg (Oldenburg), Stadt;1,9
34040000000;Osnabrück, Stadt;1,9
34520019019;Norden, Stadt;1,9
34520027027;Dornum;1,9
34525403008;Hage, Flecken;1,9
34550007007;Jever, Stadt;1,9
34590006006;Bad Rothenfelde;1,9
34625401003;Esens, Stadt;1,9
40120000000;Bremerhaven, Stadt;1,9
51130000000;Essen, Stadt;1,9
51240000000;Wuppertal, Stadt;1,9
51580016016;Hilden, Stadt;1,9
53140000000;Bonn, Stadt;1,9
53150000000;Köln, Stadt;1,9
55150000000;Münster, Stadt;1,9
59110000000;Bochum, Stadt;1,9
59130000000;Dortmund, Stadt;1,9
59540012012;Gevelsberg, Stadt;1,9
59540020020;Herdecke, Stadt;1,9
59540036036;Witten, Stadt;1,9
59580048048;Winterberg, Stadt;1,9
59740008008;Bad Sassendorf;1,9
64120000000;Frankfurt am Main, Stadt;1,9
64350001001;Bad Orb, Stadt;1,9
66110000000;Kassel, documenta-Stadt;1,9
66360001001;Bad Sooden-Allendorf, Stadt;1,9
66360003003;Eschwege, Kreisstadt;1,9
71110000000;Koblenz, Stadt;1,9
71310007007;Bad Neuenahr-Ahrweiler, Stadt;1,9
71315001005;Aremberg;1,9
71315001009;Bauler (Landkreis Ahrweiler);1,9
71315001050;Meuspath;1,9
71315001086;Wirft;1,9
71315002040;Kirchsahr;1,9
71315003006;Bad Breisig, Stadt;1,9
71325010015;Bürdenbach;1,9
71325010069;Mehren;1,9
71325010103;Seelbach (Westerwald);1,9
71335006033;Gebroth;1,9
71335009038;Hahnenbach;1,9
71335010065;Meisenheim, Stadt;1,9
71335011103;Stromberg, Stadt;1,9
71345002042;Hoppstädten-Weiersbach;1,9
71345002053;Meckenbach (Landkreis Birkenfeld);1,9
71345002062;Oberbrombach;1,9
71345005025;Fischbach;1,9
71345005079;Schwerbach;1,9
71355001056;Lütz;1,9
71355001082;Treis-Karden;1,9
71355003085;Urschmitt;1,9
71355003501;Bad Bertrich;1,9
71355005041;Hesweiler;1,9
71355005068;Neef;1,9
71355005074;Reidenhausen;1,9
71355005092;Zell (Mosel), Stadt;1,9
71375003061;Langscheid;1,9
71375007218;Niederwerth;1,9
71410075075;Lahnstein, Stadt;1,9
71415003021;Charlottenberg;1,9
71415007070;Kehlbach;1,9
71415009114;Reichenberg;1,9
71435001211;Bölsberg;1,9
71435002229;Hachenburg, Stadt;1,9
72315008065;Karl;1,9
72315009124;Traben-Trarbach, Stadt;1,9
72325001247;Kesfeld;1,9
72325001248;Kickeshausen;1,9
72325001315;Strickscheid;1,9
72325005041;Gemünd;1,9
72325005082;Minden;1,9
72325006230;Großlangenfeld;1,9
72325006272;Neuendorf (Landkreis Eifelkreis Bitburg-Prüm);1,9
72325006276;Niederlauch;1,9
72325006290;Orlenbach;1,9
72325006296;Prüm, Stadt;1,9
72325007006;Auw an der Kyll;1,9
72325007104;Philippsheim;1,9
72335001006;Betteldorf;1,9
72335001011;Brockscheid;1,9
72335001017;Deudesfeld;1,9
72335001081;Weidenbach (Landkreis Vulkaneifel);1,9
72335004032;Hörschhausen;1,9
72335004207;Borler;1,9
72335004215;Höchstberg;1,9
72335004243;Ueß;1,9
72335006028;Gönnersdorf;1,9
72335006227;Mürlenbach;1,9
73130000000;Landau in der Pfalz, Stadt;1,9
73150000000;Mainz, Stadt;1,9
73170000000;Pirmasens, Stadt;1,9
73325001009;Deidesheim, Stadt;1,9
73365008058;Lauterecken, Stadt;1,9
73365010055;Kusel, Stadt;1,9
73375002005;Bad Bergzabern, Stadt;1,9
73395001003;Bacharach, Stadt;1,9
73405009051;Thaleischweiler-Fröschen;1,9
82110000000;Baden-Baden, Stadt;1,9
82220000000;Mannheim, Universitätsstadt;1,9
82355003033;Bad Herrenalb, Stadt;1,9
83155012007;Badenweiler;1,9
83155015102;Schluchsee;1,9
83355003025;Gaienhofen;1,9
83355004043;Konstanz, Universitätsstadt;1,9
83355006098;Bodman-Ludwigshafen;1,9
83375006108;Todtmoos;1,9
84355007053;Sipplingen;1,9
84355007059;Überlingen, Stadt;1,9
91620000000;München, Landeshauptstadt;1,9
91720115115;Bayerisch Gmain;1,9
91800117117;Garmisch-Partenkirchen, M;1,9
91800123123;Mittenwald, M;1,9
91800125125;Oberammergau;1,9
91820124124;Kreuth;1,9
91870114114;Aschau i.Chiemgau;1,9
91870162162;Prien a.Chiemsee, M;1,9
91890139139;Reit im Winkl;1,9
92610000000;Landshut;1,9
92630000000;Straubing;1,9
93610000000;Amberg;1,9
93630000000;Weiden i.d.OPf.;1,9
94640000000;Hof;1,9
94720121121;Bischofsgrün;1,9
94730120120;Dörfles-Esbach;1,9
94750112112;Bad Steben, M;1,9
94770128128;Kulmbach, GKSt;1,9
94775437118;Guttenberg;1,9
94790152152;Selb, GKSt;1,9
95610000000;Ansbach;1,9
95620000000;Erlangen;1,9
95640000000;Nürnberg;1,9
96610000000;Aschaffenburg;1,9
96620000000;Schweinfurt;1,9
96720114114;Bad Kissingen, GKSt;1,9
96790136136;Gerbrunn;1,9
97610000000;Augsburg;1,9
97630000000;Kempten (Allgäu);1,9
97760116116;Lindau (Bodensee), GKSt;1,9
97770129129;Füssen, St;1,9
97800133133;Oberstdorf, M;1,9
97800139139;Sonthofen, St;1,9
100410000000;Saarbrücken, Landeshauptstadt;1,9
120540000000;Potsdam, Stadt;1,9
120641000000;Wriezen, Stadt;1,9
120656000000;Gransee, Stadt;1,9
120660000000;Calau, Stadt;1,9
120666000000;Altdöbern;1,9
120670000000;Beeskow, Stadt;1,9
120705000000;Bad Wilsnack, Stadt;1,9
120730000000;Angermünde, Stadt;1,9
120731000000;Templin, Stadt;1,9
130720000000;Bad Doberan, Stadt;1,9
130760000000;Boizenburg/ Elbe, Stadt;1,9
145230000000;Adorf/Vogtl., Stadt;1,9
145235000000;Falkenstein/Vogtl., Stadt;1,9
145245000000;Crimmitschau, Stadt;1,9
146120000000;Dresden, Stadt;1,9
146255000000;Bischofswerda, Stadt;1,9
146261000000;Seifhennersdorf, Stadt;1,9
146270000000;Coswig, Stadt;1,9
150820000000;Aken (Elbe), Stadt;1,9
150841000000;Weißenfels, Stadt;1,9
160510000000;Erfurt, Stadt;1,9
160530000000;Jena, Stadt;1,9
160550000000;Weimar, Stadt;1,9
160640000000;Bad Langensalza, Stadt;1,9
160670000000;Friedrichroda, Stadt;1,9
160680000000;Kölleda, Stadt;1,9
160700000000;Arnstadt, Stadt;1,9
160710000000;Apolda, Stadt;1,9
160720000000;Lauscha, Stadt;1,9
160730000000;Bad Blankenburg, Stadt;1,9
160735000000;Gräfenthal, Stadt;1,9
160745000000;Crossen an der Elster;1,9
10535323072;Kröppelshagen-Fahrendorf;2,6
10535343073;Krüzen;2,6
10535373059;Kankelau;2,6
10535373076;Kuddewörde;2,6
10575755056;Passade;2,6
10585824165;Tüttendorf;2,6
10585889153;Sören;2,6
10585895128;Padenstedt;2,6
10615104005;Auufer;2,6
10615168001;Aasbüttel;2,6
10625244094;Wesenberg;2,6
33525404036;Mittelstenahe;2,6
33575402049;Vahlde;2,6
33575404036;Ostereistedt;2,6
33575405019;Hamersen;2,6
33575405032;Klein Meckelsen;2,6
33575406020;Hassendorf;2,6
34530005005;Emstek;2,6
34530006006;Essen (Oldenburg);2,6
34530010010;Lindern (Oldenburg);2,6
34545401060;Wippingen;2,6
34545402003;Beesten;2,6
34545404039;Niederlangen;2,6
34545405059;Wettrup;2,6
34545408046;Schapen;2,6
34560025025;Wietmarschen;2,6
34565401012;Laar;2,6
34565401019;Ringe;2,6
34565402005;Georgsdorf;2,6
34565403010;Isterberg;2,6
34565403016;Ohne;2,6
34595402016;Eggermühlen;2,6
34595404027;Neuenkirchen (Landkreis Osnabrück);2,6
55660020020;Hopsten;2,6
65340005005;Breidenbach;2,6
71325010047;Helmenzen;2,6
71325010061;Kettenhausen;2,6
71325010119;Ziegenhain;2,6
71335001080;Pleitersheim;2,6
71335009010;Becherbach bei Kirn;2,6
71355003087;Wagenhausen;2,6
71385005048;Niederhofen;2,6
71405003046;Hasselbach (Landkreis Rhein-Hunsrück-Kreis);2,6
71405008023;Budenbach;2,6
71405009149;Thörlingen;2,6
71415009083;Lykershausen;2,6
71415010087;Misselberg;2,6
71415011118;Roth (Landkreis Rhein-Lahn-Kreis);2,6
71435006285;Rehe;2,6
71435008316;Zehnhausen bei Wallmerod;2,6
72325001277;Niederpierscheid;2,6
72325005031;Emmelbaum;2,6
72325008026;Dockendorf;2,6
72325008036;Feilsdorf;2,6
72335004003;Beinhausen;2,6
72335004216;Horperath;2,6
72335004233;Reimerath;2,6
72335006002;Basberg;2,6
73315001012;Bornheim (Landkreis Alzey-Worms);2,6
73315001022;Esselborn;2,6
73345005006;Freisbach;2,6
73385007010;Hanhofen;2,6
73405008218;Mauschbach;2,6
81255010081;Pfaffenhofen;2,6
81265005094;Zweiflingen;2,6
81365009071;Tannhausen;2,6
82365001068;Wurmberg;2,6
83165002003;Biederbach;2,6
83275002013;Egesheim;2,6
83275002029;Königsheim;2,6
83275004005;Balgheim;2,6
83275005020;Gunningen;2,6
83365006025;Fröhnd;2,6
83365006096;Wieden;2,6
84155006058;Pfronstetten;2,6
84175006029;Hausen am Tann;2,6
84175006071;Weilen unter den Rinnen;2,6
84255001002;Allmendingen;2,6
84255001004;Altheim (Landkreis Alb-Donau-Kreis);2,6
84255002017;Berghülen;2,6
84255008013;Ballendorf;2,6
84255008022;Börslingen;2,6
84255008083;Neenstetten;2,6
84255010036;Emerkingen;2,6
84255010123;Untermarchtal;2,6
84255010124;Unterstadion;2,6
84265001005;Alleshausen;2,6
84265002062;Ingoldingen;2,6
84365001067;Riedhausen;2,6
84365008095;Horgenzell;2,6
91730131131;Jachenau;2,6
91755112119;Frauenneuharting;2,6
91760118118;Buxheim (Landkreis Eichstätt);2,6
91760120120;Denkendorf (Landkreis Eichstätt);2,6
91765115160;Schernfeld;2,6
91765115165;Walting;2,6
91765116116;Böhmfeld;2,6
91765118122;Egweil;2,6
91765118149;Nassenfels, M;2,6
91765119147;Mindelstetten;2,6
91765119150;Oberdolling;2,6
91770137137;Sankt Wolfgang;2,6
91775125124;Kirchberg;2,6
91775125138;Steinkirchen (Landkreis Erding);2,6
91830127127;Mettenheim (Landkreis Mühldorf a.Inn);2,6
91830135135;Obertaufkirchen;2,6
91835146147;Unterreit;2,6
91835148145;Taufkirchen (Landkreis Mühldorf a.Inn);2,6
91835152130;Niederbergkirchen;2,6
91835183126;Maitenbeth;2,6
91835183139;Rechtmehring;2,6
91855155131;Gachenbach;2,6
91855155143;Langenmosen;2,6
91860125125;Gerolsbach;2,6
91870126126;Eiselfing;2,6
91875160123;Chiemsee;2,6
91890127127;Kirchanschöring;2,6
91895173165;Wonneberg;2,6
91905180160;Wildsteig;2,6
92730165165;Rohr i.NB, M;2,6
92735217125;Hausen (Landkreis Kelheim);2,6
92735219113;Aiglsbach;2,6
92735219115;Attenhofen;2,6
92735219163;Elsendorf;2,6
92735219178;Volkenschwand;2,6
92745227154;Neufraunhofen;2,6
92750148148;Sonnen;2,6
92770152152;Wittibreut;2,6
92775243140;Reut;2,6
92780143143;Konzell;2,6
92780144144;Laberweinting;2,6
92785246147;Loitzendorf;2,6
92785250112;Aholfing;2,6
93715304116;Birgland;2,6
93720157157;Schönthal;2,6
93725318142;Michelsneukirchen;2,6
93730119119;Deining;2,6
93730140140;Lauterhofen, M;2,6
93755333122;Brunn (Landkreis Regensburg);2,6
93755336120;Brennberg;2,6
93765339148;Niedermurach;2,6
93765345172;Thanstein;2,6
93770139139;Mähring, M;2,6
94715403151;Königsfeld (Landkreis Bamberg);2,6
94715403209;Wattendorf;2,6
94720111111;Ahorntal;2,6
95715501225;Windelsbach;2,6
95715502134;Diebach;2,6
95715502222;Wettringen (Landkreis Ansbach);2,6
95715502228;Wörnitz;2,6
95715509208;Unterschwaningen;2,6
95715509227;Wittelshofen;2,6
95755519130;Hemmersheim;2,6
95775532172;Theilenhofen;2,6
95775535120;Burgsalach;2,6
95775535163;Raitenbuch;2,6
96795654179;Riedenheim;2,6
97710141141;Inchenhofen, M;2,6
97715703162;Schiltberg;2,6
97715704165;Sielenbach;2,6
97715771176;Baar (Schwaben);2,6
97725706114;Allmannshofen;2,6
97725706136;Ellgau;2,6
97725709214;Walkertshofen;2,6
97735716150;Finningen;2,6
97745728140;Haldenwang (Landkreis Günzburg);2,6
97745728196;Winterbach (Landkreis Günzburg);2,6
97745730133;Ellzee;2,6
97775772183;Rettenbach a.Auerberg;2,6
97785758130;Egg a.d.Günz;2,6
97785758184;Oberschönegg;2,6
97785759190;Salgen;2,6
97790147147;Fremdingen;2,6
97795721138;Ehingen a.Ries;2,6
97795721180;Megesheim;2,6
97795721188;Munningen;2,6
