Gemeindeschlüsselnummer;Gemeindename;Anzahl;qkm;Ew/qkm
96745610118;Breitbrunn;1011;12,4;82
96745610129;Ebelsbach;3848;25,77;149
96745610160;Kirchlauter;1307;16,91;77
96745610201;Stettfeld;1128;11,15;101
96745611130;Ebern, St;7180;95,01;76
96745611184;Pfarrweisach;1476;28,43;52
96745611190;Rentweinsdorf, M;1570;24,62;64
96745612111;Aidhausen;1642;37,3;44
96745612120;Bundorf;876;40,23;22
96745612121;Burgpreppach, M;1344;38,76;35
96745612149;Hofheim i.UFr., St;5128;56,34;91
96745612153;Riedbach;1709;31,68;54
96745613139;Gädheim;1304;9,58;136
96745613180;Theres;2670;30,77;87
96745613219;Wonfurt;1912;17,36;110
96750117117;Dettelbach, St;6984;60,94;115
96750127127;Geiselwind, M;2543;48,75;52
96750141141;Kitzingen, GKSt;21982;46,99;468
96750144144;Mainbernheim, St;2214;12,21;181
96750158158;Prichsenstadt, St;2975;48,87;61
96750165165;Schwarzach a.Main, M;3639;21,11;172
96755614111;Abtswind, M;842;12,81;66
96755614162;Rüdenhausen, M;871;6,88;127
96755614178;Wiesentheid, M;4854;33,37;145
96755615131;Großlangheim, M;1566;14,77;106
96755615142;Kleinlangheim, M;1648;19,09;86
96755615177;Wiesenbronn;1059;10,57;100
96755616139;Iphofen, St;4822;78,06;62
96755616148;Markt Einersheim, M;1207;7,77;155
96755616161;Rödelsee;1884;11,49;164
96755616179;Willanzheim, M;1578;25,14;63
96755617112;Albertshofen;2166;3,8;570
96755617113;Biebelried;1220;22,73;54
96755617114;Buchbrunn;1059;4,57;232
96755617146;Mainstockheim;1889;8,52;222
96755617170;Sulzfeld a.Main;1240;7,68;161
96755618147;Marktbreit, St;3777;20,16;187
96755618149;Marktsteft, St;1859;10,51;177
96755618156;Obernbreit, M;1723;9,84;175
96755618166;Segnitz;820;2,72;301
96755619155;Nordheim a.Main;988;5,3;186
96755619169;Sommerach;1459;5,67;257
96755619174;Volkach, St;8669;60,19;144
96760112112;Amorbach, St;3896;50,9;77
96760117117;Collenberg;2403;25,66;94
96760118118;Dorfprozelten;1731;11,33;153
96760119119;Eichenbühl;2461;31,23;79
96760121121;Elsenfeld, M;9015;24,38;370
96760122122;Erlenbach a.Main, St;9683;16,31;594
96760123123;Eschau, M;3795;38,11;100
96760124124;Faulbach;2586;10,99;235
96760125125;Großheubach, M;5004;18,9;265
96760126126;Großwallstadt;4106;14,02;293
96760131131;Kirchzell, M;2204;63,82;35
96760134134;Klingenberg a.Main, St;6062;21,13;287
96760136136;Leidersbach;4634;19,84;234
96760139139;Miltenberg, St;9251;60,25;154
96760140140;Mömlingen;4718;18,45;256
96760144144;Niedernberg;4864;15,6;312
96760145145;Obernburg a.Main, St;8409;24,82;339
96760156156;Schneeberg, M;1752;16,59;106
96760160160;Sulzbach a.Main, M;7288;19,93;366
96760165165;Weilbach, M;2075;27,26;76
96760169169;Wörth a.Main, St;4724;15,88;297
96765626116;Bürgstadt, M;4219;17,38;243
96765626143;Neunkirchen (Landkreis Miltenberg);1475;16,64;89
96765627132;Kleinheubach, M;3619;9,49;381
96765627135;Laudenbach (Landkreis Miltenberg);1433;4,94;290
96765627153;Rüdenau;725;4;181
96765630128;Hausen (Landkreis Miltenberg);1857;8,05;231
96765630133;Kleinwallstadt, M;5541;15,79;351
96765631141;Mönchberg, M;2511;24,15;104
96765631151;Röllbach;1704;12,41;137
96765632111;Altenbuch;1244;37,64;33
96765632158;Stadtprozelten, St;1507;10,87;139
96770114114;Arnstein, St;8233;112,1;73
96770127127;Eußenheim;3047;56,8;54
96770129129;Frammersbach, M;4385;19,19;229
96770131131;Gemünden a.Main, St;10137;75,06;135
96770148148;Karlstadt, St;14780;98,15;151
96770154154;Triefenstein, M;4273;25,47;168
96770155155;Lohr a.Main, St;14818;90,42;164
96770157157;Marktheidenfeld, St;11357;35,7;318
96770177177;Rieneck, St;1850;26,19;71
96775620137;Hasloch;1380;10,38;133
96775620151;Kreuzwertheim, M;3839;19,99;192
96775620182;Schollbrunn;878;12,3;71
96775621119;Birkenfeld (Landkreis Main-Spessart);2170;29,15;74
96775621120;Bischbrunn;1768;36,96;48
96775621125;Erlenbach b.Marktheidenfeld;2423;15,31;158
96775621126;Esselbach;2085;11,93;175
96775621135;Hafenlohr;1780;11,33;157
96775621146;Karbach, M;1493;24,14;62
96775621178;Roden;1001;20,05;50
96775621181;Rothenfels, St;972;12,07;81
96775621193;Urspringen;1390;17,99;77
96775622116;Aura i.Sinngrund;938;12,07;78
96775622122;Burgsinn, M;2341;51,31;46
96775622128;Fellen;840;34,34;24
96775622159;Mittelsinn;797;14,32;56
96775622169;Obersinn, M;940;11,69;80
96775623132;Gössenheim;1097;11,5;95
96775623133;Gräfendorf;1295;45,3;29
96775623149;Karsbach;1692;30,16;56
96775624164;Neuendorf (Landkreis Main-Spessart);822;9,64;85
96775624172;Rechtenbach;1035;7,28;142
96775624186;Steinfeld (Landkreis Main-Spessart);2076;33,69;62
96775625142;Himmelstadt;1594;13,41;119
96775625175;Retzstadt;1589;18,08;88
96775625189;Thüngen, M;1346;13,6;99
96775625203;Zellingen, M;6350;41,44;153
96775656165;Neuhütten (Landkreis Main-Spessart);1124;5,95;189
96775656170;Partenstein;2724;10,45;261
96775656200;Wiesthal;1233;9,24;133
96780115115;Bergrheinfeld;5148;19,86;259
96780123123;Dittelbrunn;7317;23,84;307
96780128128;Euerbach;2928;17,4;168
96780132132;Geldersheim;2741;15,32;179
96780135135;Gochsheim;6098;20,67;295
96780136136;Grafenrheinfeld;3443;11,35;303
96780138138;Grettstadt;4281;34,93;123
96780150150;Kolitzheim;5690;59,09;96
96780160160;Niederwerrn;8600;9,78;879
96780168168;Poppenhausen;4384;39,12;112
96780170170;Röthlein;4432;19,08;232
96780174174;Schonungen;7597;81,02;94
96780176176;Schwebheim;4166;8,1;514
96780178178;Sennfeld;4294;6,98;615
96780181181;Stadtlauringen, M;4143;63,61;65
96780186186;Üchtelhausen;3793;62,12;61
96780190190;Waigolshausen;2666;23,76;112
96780192192;Wasserlosen;3403;51,3;66
96780193193;Werneck, M;10195;73,57;139
96785642122;Dingolshausen;1392;10,23;136
96785642124;Donnersdorf;1934;26,97;72
96785642130;Frankenwinheim;966;14,73;66
96785642134;Gerolzhofen, St;6680;18,39;363
96785642153;Lülsfeld;809;11,2;72
96785642157;Michelau i.Steigerwald;1160;14,16;82
96785642164;Oberschwarzach, M;1423;25,51;56
96785642183;Sulzheim (Landkreis Schweinfurt);2024;26,78;76
96785643175;Schwanfeld;1765;11,99;147
96785643196;Wipfeld;1014;5,23;194
96790126126;Eisingen (Landkreis Würzburg);3368;5,32;633
96790134134;Gaukönigshofen;2444;31,99;76
96790136136;Gerbrunn;6283;4,59;1369
96790142142;Güntersleben;4357;16,04;272
96790143143;Hausen b.Würzburg;2493;21,98;113
96790147147;Höchberg, M;9455;7,55;1252
96790155155;Kleinrinderfeld;2061;7,74;266
96790156156;Kürnach;4626;12,28;377
96790164164;Neubrunn, M;2230;26,54;84
96790170170;Ochsenfurt, St;11080;63,57;174
96790175175;Randersacker, M;3364;16,26;207
96790176176;Reichenberg, M;4182;34,79;120
96790180180;Rimpar, M;7391;36,41;203
96790185185;Rottendorf;5336;14,83;360
96790193193;Theilheim;2327;9,69;240
96790194194;Thüngersheim;2681;11,06;242
96790200200;Leinach;3090;28,01;110
96790201201;Unterpleichfeld;3001;23,93;125
96790202202;Veitshöchheim;9097;10,76;845
96790204204;Waldbrunn (Landkreis Würzburg);2935;6,62;443
96790205205;Waldbüttelbrunn;4972;19,16;259
96790209209;Zell a.Main, M;4340;9,95;436
96795644114;Aub, St;1406;17,54;80
96795644135;Gelchsheim, M;840;15,75;53
96795644188;Sonderhofen;851;18,8;45
96795645117;Bergtheim;3674;26,48;139
96795645169;Oberpleichfeld;1143;8,65;132
96795646124;Eibelstadt, St;3017;7,07;427
96795646131;Frickenhausen a.Main, M;1149;10,55;109
96795646187;Sommerhausen, M;1840;7,21;255
96795646206;Winterhausen, M;1369;8,73;157
96795647130;Estenfeld;5283;18,13;291
96795647167;Eisenheim, M;1307;11,56;113
96795648122;Bütthard, M;1285;36,26;35
96795648138;Giebelstadt, M;5344;48,05;111
96795649144;Helmstadt, M;2578;22,8;113
96795649149;Holzkirchen;929;8,42;110
96795649177;Remlingen, M;1490;20,45;73
96795649196;Uettingen;1871;13,52;138
96795650137;Geroldshausen;1418;10,39;136
96795650153;Kirchheim (Landkreis Würzburg);2125;18,98;112
96795651154;Kist;2555;3,86;662
96795651165;Altertheim;1991;24,06;83
96795652128;Erlabrunn;1825;4,01;455
96795652161;Margetshöchheim;3128;6,67;469
96795654179;Riedenheim;730;23,99;30
96795654182;Röttingen, St;1561;27,21;57
96795654192;Tauberrettersheim;839;8,56;98
96795655141;Greußenheim;1623;17,66;92
96795655146;Hettstadt;3554;13,92;255
97610000000;Augsburg;294647;146,85;2006
97620000000;Kaufbeuren;45186;40,02;1129
97630000000;Kempten (Allgäu);65050;63,28;1028
97640000000;Memmingen;43300;70,11;618
97710112112;Affing;5428;44,82;121
97710113113;Aichach, St;21328;92,83;230
97710130130;Friedberg, St;29595;81,25;364
97710140140;Hollenbach;2442;26,09;94
97710141141;Inchenhofen, M;2637;27,54;96
97710142142;Kissing;11634;23,12;503
97710145145;Merching;3141;24,83;127
97710158158;Rehling;2598;26,25;99
97710160160;Ried;3223;29,21;110
97715701114;Aindling, M;4646;31,38;148
97715701155;Petersdorf (Landkreis Aichach-Friedberg);1688;19,49;87
97715701169;Todtenweis;1445;20,25;71
97715703144;Kühbach, M;4211;37,5;112
97715703162;Schiltberg;1955;29,78;66
97715704111;Adelzhausen;1811;16,95;107
97715704122;Dasing;5634;40,83;138
97715704129;Eurasburg (Landkreis Aichach-Friedberg);1813;23,94;76
97715704149;Obergriesbach;1969;10,31;191
97715704165;Sielenbach;1816;17,84;102
97715705146;Mering, M;14879;26,83;555
97715705163;Schmiechen;1340;13,5;99
97715705168;Steindorf;978;16,2;60
97715771156;Pöttmes, M;6901;82,59;84
97715771176;Baar (Schwaben);1249;16,9;74
97720111111;Adelsried;2547;9,7;263
97720115115;Altenmünster;4473;41,15;109
97720117117;Aystetten;3035;9,29;327
97720121121;Biberbach, M;3568;36,86;97
97720125125;Bobingen, St;17768;50,26;354
97720130130;Diedorf, M;10716;33,31;322
97720131131;Dinkelscherben, M;6572;67,66;97
97720141141;Fischach, M;5041;30,17;167
97720145145;Gablingen;4815;26,71;180
97720147147;Gersthofen, St;22972;34,01;675
97720149149;Graben;3957;14,55;272
97720159159;Horgau;2972;26,47;112
97720163163;Königsbrunn, St;27726;18,4;1507
97720167167;Kutzenhausen;2595;27,92;93
97720171171;Langweid a.Lech;8501;23,55;361
97720177177;Meitingen, M;11941;29,87;400
97720184184;Neusäß, St;22178;25,22;879
97720200200;Schwabmünchen, St;14881;55,5;268
97720202202;Stadtbergen, St;15279;11,49;1330
97720207207;Thierhaupten, M;4054;39,19;103
97720215215;Wehringen;3026;14,11;214
97720223223;Zusmarshausen, M;6536;68,6;95
97725706114;Allmannshofen;977;10,32;95
97725706134;Ehingen (Landkreis Augsburg);1114;9,65;115
97725706136;Ellgau;1168;13,91;84
97725706166;Kühlenthal;838;7,13;118
97725706185;Nordendorf;2520;7,52;335
97725706217;Westendorf (Landkreis Augsburg);1710;6,32;271
97725707126;Bonstetten;1571;6,75;233
97725707137;Emersacker;1488;11,64;128
97725707156;Heretsried;979;17,3;57
97725707216;Welden, M;3817;17,98;212
97725708148;Gessertshausen;4345;41,35;105
97725708211;Ustersbach;1246;11,13;112
97725709168;Langenneufnach;1842;12,81;144
97725709178;Mickhausen;1397;15,88;88
97725709179;Mittelneufnach;1078;16,92;64
97725709197;Scherstetten;1084;15,7;69
97725709214;Walkertshofen;1136;12,74;89
97725710151;Großaitingen;5359;39,05;137
97725710160;Kleinaitingen;1356;15,66;87
97725710186;Oberottmarshausen;1737;8,6;202
97725711162;Klosterlechfeld;2968;2,36;1258
97725711209;Untermeitingen;7590;16,02;474
97725712157;Hiltenfingen;1621;14,55;111
97725712170;Langerringen;4022;42,1;96
97730122122;Buttenwiesen;5998;59,49;101
97730125125;Dillingen a.d.Donau, GKSt;19452;75,59;257
97730144144;Lauingen (Donau), St;11071;44,39;249
97735713113;Bächingen a.d.Brenz;1318;7,35;179
97735713136;Gundelfingen a.d.Donau, St;7687;54,06;142
97735713137;Haunsheim;1607;17,81;90
97735714112;Bachhagel;2275;19,74;115
97735714170;Syrgenstein;3801;16,64;228
97735714187;Zöschingen;737;14,63;50
97735715147;Mödingen;1395;23,03;61
97735715183;Wittislingen, M;2485;17,41;143
97735715186;Ziertheim;1092;20,81;52
97735716119;Blindheim;1694;26,4;64
97735716139;Höchstädt a.d.Donau, St;6829;37,45;182
97735716146;Lutzingen;963;24,97;39
97735716150;Finningen;1744;27,82;63
97735718116;Binswangen;1326;11,91;111
97735718143;Laugna;1576;27,58;57
97735718179;Villenbach;1282;17,8;72
97735718182;Wertingen, St;9197;51,88;177
97735718188;Zusamaltheim;1242;17,93;69
97735719111;Aislingen, M;1326;19,35;69
97735719133;Glött;1098;10,99;100
97735719140;Holzheim (Landkreis Dillingen a.d.Donau);3743;40,86;92
97740116116;Ursberg;3266;25,4;129
97740119119;Bibertal;4890;27,3;179
97740121121;Burgau, St;10235;25,92;395
97740122122;Burtenbach, M;3485;37,64;93
97740135135;Günzburg, GKSt;21172;55,4;382
97740144144;Jettingen-Scheppach, M;6994;54,12;129
97740145145;Kammeltal;3378;41,72;81
97740150150;Krumbach (Schwaben), St;13927;44,64;312
97740155155;Leipheim, St;7205;32,16;224
97740162162;Neuburg a.d.Kammel, M;3167;37,9;84
97745727136;Gundremmingen;1332;10,84;123
97745727171;Offingen, M;4284;14,91;287
97745727174;Rettenbach (Landkreis Günzburg);1705;12,74;134
97745728127;Dürrlauingen;1505;12,34;122
97745728140;Haldenwang (Landkreis Günzburg);2037;17,99;113
97745728151;Landensberg;657;7,94;83
97745728178;Röfingen;1148;6,62;173
97745728196;Winterbach (Landkreis Günzburg);756;14,83;51
97745729118;Bubesheim;1585;7,76;204
97745729148;Kötz;3284;20,53;160
97745730133;Ellzee;1237;14,77;84
97745730143;Ichenhausen, St;9076;34,27;265
97745730191;Waldstetten, M;1227;11,13;110
97745731111;Aletshausen;1214;17,65;69
97745731117;Breitenthal (Landkreis Günzburg);1231;13,27;93
97745731124;Deisenhausen;1433;11,67;123
97745731129;Ebershausen;589;9,09;65
97745731189;Wiesenbach (Landkreis Günzburg);1012;11,48;88
97745731192;Waltenhausen;727;13,43;54
97745732115;Balzhausen;1200;14,63;82
97745732160;Münsterhausen, M;1970;18,47;107
97745732185;Thannhausen, St;6332;20,03;316
97745733166;Aichen;1137;17,62;65
97745733198;Ziemetshausen, M;3211;42,95;75
97750115115;Bellenberg;4606;5,12;900
97750129129;Illertissen, St;17795;36,39;489
97750134134;Nersingen;9386;24,28;387
97750135135;Neu-Ulm, GKSt;60597;80,95;749
97750139139;Elchingen;9593;24,88;386
97750149149;Roggenburg;2646;27,43;96
97750152152;Senden, St;23237;25,21;922
97750162162;Vöhringen, St;13638;23,69;576
97750164164;Weißenhorn, St;13828;53,72;257
97755739126;Holzheim (Landkreis Neu-Ulm);1987;7,6;261
97755739143;Pfaffenhofen a.d.Roth, M;7260;42,68;170
97755740111;Altenstadt, M;5309;31,3;170
97755740132;Kellmünz a.d.Iller, M;1529;8,52;179
97755740142;Osterberg;935;13,79;68
97755741118;Buch, M;4170;40,06;104
97755741141;Oberroth;971;9,94;98
97755741161;Unterroth;1089;15,39;71
97760111111;Bodolz;2965;3,03;979
97760114114;Heimenkirch, M;3516;21,24;166
97760116116;Lindau (Bodensee), GKSt;25394;33,06;768
97760117117;Lindenberg i.Allgäu, St;11466;11,84;968
97760120120;Nonnenhorn;1780;1,97;904
97760122122;Opfenbach;2312;16,77;138
97760125125;Scheidegg, M;4339;27,36;159
97760128128;Wasserburg (Bodensee);3869;6,33;611
97760129129;Weiler-Simmerberg, M;6347;31,31;203
97760131131;Hergatz;2479;18,79;132
97765735115;Hergensweiler;1905;12,09;158
97765735126;Sigmarszell;2972;16;186
97765735130;Weißensberg;2644;7,84;337
97765737112;Gestratz;1312;15,32;86
97765737113;Grünenbach;1530;25,1;61
97765737118;Maierhöfen;1532;17,93;85
97765737124;Röthenbach (Allgäu);1920;14,94;129
97765738121;Oberreute;1612;13,48;120
97765738127;Stiefenhofen;1877;28,98;65
97770129129;Füssen, St;15304;43,48;352
97770130130;Germaringen;3833;22,88;168
97770147147;Lechbruck am See;2649;17,23;154
97770151151;Marktoberdorf, St;18313;95,15;192
97770152152;Mauerstetten;3156;16,57;190
97770153153;Nesselwang, M;3770;29,54;128
97770159159;Pfronten;7716;62,22;124
97770165165;Ronsberg, M;1688;16,52;102
97770173173;Halblech;3362;125,42;27
97775748121;Buchloe, St;13521;36,18;374
97775748140;Jengen;2518;33,74;75
97775748145;Lamerdingen;2167;34,25;63
97775748177;Waal, M;2378;27,95;85
97775749139;Irsee, M;1505;17,44;86
97775749158;Pforzen;2384;23,69;101
97775749164;Rieden (Landkreis Ostallgäu);1365;8,41;162
97775751141;Kaltental, M;1719;22,15;78
97775751155;Oberostendorf;1467;21,04;70
97775751157;Osterzell;706;10,8;65
97775751172;Stöttwang;1921;19,8;97
97775751182;Westendorf (Landkreis Ostallgäu);1864;11,93;156
97775752111;Aitrang;1948;30,73;63
97775752112;Biessenhofen;4148;27;154
97775752118;Bidingen;1812;36,31;50
97775752167;Ruderatshofen;1738;33,52;52
97775753114;Baisweil;1272;26,3;48
97775753124;Eggenthal;1365;28,04;49
97775753128;Friesenried;1516;22,26;68
97775754154;Obergünzburg, M;6265;46,69;134
97775754176;Untrasried;1626;25,75;63
97775755131;Görisried;1319;23,14;57
97775755144;Kraftisried;877;16,24;54
97775755175;Unterthingau, M;2834;45,28;63
97775756125;Eisenberg;1096;13,58;81
97775756135;Hopferau;1231;13,15;94
97775756149;Lengenwang;1504;19,61;77
97775756168;Rückholz;925;17,22;54
97775756179;Wald (Landkreis Ostallgäu);1151;17,94;64
97775770163;Rieden am Forggensee;1365;13,16;104
97775770166;Roßhaupten;2174;39,01;56
97775772171;Stötten a.Auerberg;1909;40,73;47
97775772183;Rettenbach a.Auerberg;886;12,88;69
97780116116;Bad Wörishofen, St;15798;57,79;273
97780123123;Buxheim (Landkreis Unterallgäu);3029;10,23;296
97780137137;Ettringen (Landkreis Unterallgäu);3331;41,5;80
97780168168;Markt Rettenbach, M;3817;51,41;74
97780169169;Markt Wald, M;2102;30,84;68
97780173173;Mindelheim, St;14838;56,42;263
97780196196;Sontheim;2691;26,52;101
97780204204;Tussenhausen, M;3052;41,75;73
97785757119;Böhen;764;20,55;37
97785757149;Hawangen;1244;14,53;86
97785757186;Ottobeuren, M;8158;55,98;146
97785758115;Babenhausen, M;5412;27,23;199
97785758130;Egg a.d.Günz;1187;20,71;57
97785758217;Winterrieden;929;9,79;95
97785758221;Kettershausen;1779;26,69;67
97785759183;Oberrieden;1180;20,8;57
97785759187;Pfaffenhausen, M;2558;21,14;121
97785759190;Salgen;1446;23,29;62
97785760134;Eppishausen;1880;39,45;48
97785760158;Kirchheim i.Schw., M;2551;31,95;80
97785761120;Boos (Landkreis Unterallgäu);2090;17,59;119
97785761139;Fellheim;1109;5,07;219
97785761150;Heimertingen;1819;13,84;131
97785761177;Niederrieden;1425;13,89;103
97785761188;Pleß;872;15,39;57
97785762136;Erkheim, M;3106;32,16;97
97785762163;Lauben (Landkreis Unterallgäu);1386;18,4;75
97785762180;Kammlach;1786;26,72;67
97785762214;Westerheim (Landkreis Unterallgäu);2243;21,16;106
97785764111;Amberg (Landkreis Unterallgäu);1507;11,01;137
97785764203;Türkheim, M;6942;31,56;220
97785764209;Rammingen (Landkreis Unterallgäu);1567;19,26;81
97785764216;Wiedergeltingen;1390;11,55;120
97785765118;Benningen;2021;11,17;181
97785765151;Holzgünz;1304;12,08;108
97785765162;Lachen;1661;13,31;125
97785765171;Memmingerberg;2998;6,08;493
97785765202;Trunkelsberg;1674;1,94;863
97785765205;Ungerhausen;1110;7,02;158
97785766113;Apfeltrach;951;15,01;63
97785766127;Dirlewang, M;2188;23,25;94
97785766199;Stetten (Landkreis Unterallgäu);1454;15,7;93
97785767161;Kronburg;1783;20,26;88
97785767164;Lautrach;1254;8,07;155
97785767165;Legau, M;3215;36,38;88
97785768144;Bad Grönenbach, M;5519;41,99;131
97785768218;Wolfertschwenden;2029;14,48;140
97785768219;Woringen;2096;17,53;120
97790115115;Asbach-Bäumenheim;4750;11,9;399
97790131131;Donauwörth, GKSt;19596;77,04;254
97790147147;Fremdingen;2079;50,08;42
97790155155;Harburg (Schwaben), St;5523;73,16;75
97790169169;Kaisheim, M;3872;41,73;93
97790178178;Marxheim;2596;46,58;56
97790181181;Mertingen;3843;38,41;100
97790185185;Möttingen;2596;31,84;82
97790194194;Nördlingen, GKSt;20185;68,09;296
97790196196;Oberndorf a.Lech;2561;19,37;132
97790201201;Rain, St;9022;77,13;117
97790218218;Tapfheim;4148;44,45;93
97795720176;Maihingen;1233;14,18;87
97795720177;Marktoffingen;1305;13,59;96
97795720224;Wallerstein, M;3409;19,44;175
97795721117;Auhausen;982;15,55;63
97795721138;Ehingen a.Ries;744;15,64;48
97795721154;Hainsfarth;1419;17,54;81
97795721180;Megesheim;807;12,54;64
97795721188;Munningen;1717;22,76;75
97795721197;Oettingen i.Bay., St;5118;34,22;150
97795722111;Alerheim;1636;23,37;70
97795722112;Amerdingen;811;19,11;42
97795722130;Deiningen;1825;15,33;119
97795722136;Ederheim;1091;16,57;66
97795722146;Forheim;535;23,26;23
